SampleID;ASV;Count;Group;Type;Substrate;Density;Replicate;Kingdom;Phylum;Class;Order;Family;Genus
LN250.3;ASV4;3161;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN250.3;ASV5;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
LN250.3;ASV6;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LN250.3;ASV7;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN250.3;ASV8;1154;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN250.3;ASV9;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
LN250.3;ASV13;7;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
LN250.3;ASV14;136;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN250.3;ASV15;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN250.3;ASV18;10;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LN250.3;ASV19;5417;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
LN250.3;ASV20;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LN250.3;ASV21;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
LN250.3;ASV22;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN250.3;ASV23;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
LN250.3;ASV24;959;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
LN250.3;ASV25;1117;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN250.3;ASV28;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN250.3;ASV34;128;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
LN250.3;ASV35;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN250.3;ASV36;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LN250.3;ASV37;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
LN250.3;ASV40;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LN250.3;ASV43;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
LN250.3;ASV44;195;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus*
LN250.3;ASV46;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN250.3;ASV50;8;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LN250.3;ASV53;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LN250.3;ASV55;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
LN250.3;ASV58;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
LN250.3;ASV65;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV66;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
LN250.3;ASV69;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Uncult. bacterium*
LN250.3;ASV73;5;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LN250.3;ASV76;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LN250.3;ASV83;1;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Delftia
LN250.3;ASV85;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV86;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV87;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
LN250.3;ASV90;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LN250.3;ASV92;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia
LN250.3;ASV95;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
LN250.3;ASV98;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;
LN250.3;ASV99;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LN250.3;ASV100;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lapidilactobacillus
LN250.3;ASV103;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
LN250.3;ASV106;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LN250.3;ASV109;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium
LN250.3;ASV111;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV115;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LN250.3;ASV117;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LN250.3;ASV120;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
LN250.3;ASV124;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
LN250.3;ASV128;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus
LN250.3;ASV129;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum
LN250.3;ASV130;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
LN250.3;ASV132;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV134;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LN250.3;ASV137;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LN250.3;ASV146;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
LN250.3;ASV147;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LN250.3;ASV148;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium
LN250.3;ASV153;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
LN250.3;ASV155;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas
LN250.3;ASV159;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;
LN250.3;ASV160;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LN250.3;ASV162;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LN250.3;ASV164;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LN250.3;ASV165;0;LN250;larvae;sorb-;2.5;3;Bacteria;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;
LN250.3;ASV172;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LN250.3;ASV173;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LN250.3;ASV174;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter
LN250.3;ASV175;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LN250.3;ASV176;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium
LN250.3;ASV178;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
LN250.3;ASV182;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas
LN250.3;ASV183;5;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LN250.3;ASV185;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anaerobacillus
LN250.3;ASV191;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium
LN250.3;ASV194;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LN250.3;ASV195;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Thermicanales;Thermicanaceae;Thermicanus
LN250.3;ASV197;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus
LN250.3;ASV198;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;
LN250.3;ASV200;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LN250.3;ASV206;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002
LN250.3;ASV207;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister
LN250.3;ASV208;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora
LN250.3;ASV211;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
LN250.3;ASV212;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LN250.3;ASV213;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
LN250.3;ASV214;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LN250.3;ASV215;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV216;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Hydrogenophilaceae;Tepidiphilus
LN250.3;ASV217;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae1;Alcanivorax
LN250.3;ASV218;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Moellerella
LN250.3;ASV226;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
LN250.3;ASV235;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus
LN250.3;ASV236;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Schlegelella
LN250.3;ASV237;0;LN250;larvae;sorb-;2.5;3;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;
LN250.3;ASV239;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter
LN250.3;ASV240;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
LN250.3;ASV241;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus
LN250.3;ASV242;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LN250.3;ASV243;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas
LN250.3;ASV244;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Enhydrobacter
LN250.3;ASV246;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Methylophagaceae;Methylophaga
LN250.3;ASV247;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides
LN250.3;ASV248;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas
LN250.3;ASV250;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter
LN250.3;ASV251;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces
LN250.3;ASV252;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;
LN250.3;ASV253;0;LN250;larvae;sorb-;2.5;3;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;
LN250.3;ASV282;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LN250.3;ASV283;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes
LN250.3;ASV284;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN250.3;ASV287;0;LN250;larvae;sorb-;2.5;3;Bacteria;Myxococcota;Polyangia;Polyangiales;BIrii41;
LN250.3;ASV290;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group;
LN250.3;ASV291;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Amb-16S-1323;
LN250.3;ASV294;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;
LN250.3;ASV295;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Virgisporangium
LN250.3;ASV296;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LN250.3;ASV297;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;
LN250.3;ASV298;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
LN250.3;ASV299;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;67-14;
LN250.3;ASV300;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;
LN250.3;ASV304;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gauvreauii group
LN250.3;ASV305;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium
LN250.3;ASV306;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN250.3;ASV308;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Duganella
LN250.3;ASV309;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum
LN250.3;ASV310;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
LN250.3;ASV311;0;LN250;larvae;sorb-;2.5;3;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;
LN250.3;ASV362;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LN250.3;ASV363;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides
LN250.3;ASV365;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia
LN250.3;ASV370;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;
LN250.3;ASV371;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group
LN250.3;ASV374;0;LN250;larvae;sorb-;2.5;3;Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
LN250.3;ASV376;0;LN250;larvae;sorb-;2.5;3;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter
LN250.3;ASV383;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Gallionella
LN250.3;ASV389;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium
LN250.3;ASV393;1;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN250.3;ASV394;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella
LN250.3;ASV395;0;LN250;larvae;sorb-;2.5;3;Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium
LN250.3;ASV397;0;LN250;larvae;sorb-;2.5;3;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
LN250.3;ASV399;0;LN250;larvae;sorb-;2.5;3;Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus
LN250.3;ASV400;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
LN250.3;ASV401;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas
LN250.3;ASV402;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter
LN250.3;ASV408;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SC-I-84;
LN250.3;ASV410;0;LN250;larvae;sorb-;2.5;3;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium
LN500.1;ASV1;14851;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
LN500.1;ASV2;2363;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
LN500.1;ASV3;16492;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter*
LN500.1;ASV4;7327;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN500.1;ASV5;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
LN500.1;ASV6;1;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
LN500.1;ASV7;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN500.1;ASV8;490;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN500.1;ASV9;19;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
LN500.1;ASV13;117;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus*
LN500.1;ASV14;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN500.1;ASV15;15;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN500.1;ASV18;2503;LN500;larvae;sorb-;5;1;Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
LN500.1;ASV19;21;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus
LN500.1;ASV20;0;LN500;larvae;sorb-;5;1;Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium
LN500.1;ASV21;7;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
LN500.1;ASV22;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN500.1;ASV23;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
LN500.1;ASV24;2259;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella
LN500.1;ASV25;385;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
LN500.1;ASV28;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
LN500.1;ASV34;0;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
LN500.1;ASV35;0;LN500;larvae;sorb-;5;1;Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
LN500.1;ASV36;0;LN500;larvae;sorb-;5;1;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia
